row	column	size
32	25	1810.000000
1	26	1647.000000
2	26	1407.000000
3	26	1303.000000
4	26	1580.000000
5	26	1575.000000
6	26	1266.000000
7	26	1253.000000
8	26	1353.000000
9	26	1271.000000
10	26	1304.000000
11	26	1306.000000
12	26	1349.000000
13	26	1356.000000
14	26	1300.000000
15	26	1287.000000
16	26	1599.000000
17	26	1254.000000
18	26	1268.000000
19	26	1257.000000
20	26	1371.000000
21	26	1228.000000
22	26	1226.000000
23	26	1206.000000
24	26	1496.000000
25	26	1201.000000
26	26	1205.000000
27	26	1210.000000
28	26	1222.000000
29	26	1308.000000
30	26	1273.000000
31	26	1348.000000
32	26	1803.000000
1	27	1942.000000
2	27	1480.000000
3	27	1385.000000
4	27	1350.000000
5	27	1336.000000
6	27	1562.000000
7	27	1525.000000
8	27	1587.000000
9	27	1304.000000
10	27	1282.000000
11	27	1269.000000
12	27	1288.000000
13	27	1627.000000
14	27	1282.000000
15	27	1273.000000
16	27	1265.000000
17	27	1380.000000
18	27	1244.000000
19	27	1238.000000
20	27	1237.000000
21	27	1509.000000
22	27	1213.000000
23	27	1195.000000
24	27	1211.000000
25	27	1224.000000
26	27	1212.000000
27	27	1216.000000
28	27	1197.000000
29	27	1527.000000
30	27	1359.000000
31	27	1410.000000
32	27	1595.000000
1	28	1946.000000
2	28	1453.000000
3	28	1361.000000
4	28	1345.000000
5	28	1343.000000
6	28	1574.000000
7	28	1538.000000
8	28	1537.000000
9	28	1267.000000
10	28	1243.000000
11	28	1257.000000
12	28	1257.000000
13	28	1634.000000
14	28	1258.000000
15	28	1219.000000
16	28	1271.000000
17	28	1355.000000
18	28	1230.000000
19	28	1201.000000
20	28	1222.000000
21	28	1490.000000
22	28	1188.000000
23	28	1201.000000
24	28	1244.000000
25	28	1201.000000
26	28	1223.000000
27	28	1201.000000
28	28	1216.000000
29	28	1517.000000
30	28	1376.000000
31	28	1399.000000
32	28	1579.000000
1	29	1675.000000
2	29	1406.000000
3	29	1285.000000
4	29	1557.000000
5	29	1549.000000
6	29	1231.000000
7	29	1213.000000
8	29	1344.000000
9	29	1250.000000
10	29	1262.000000
11	29	1231.000000
12	29	1265.000000
13	29	1248.000000
14	29	1266.000000
15	29	1261.000000
16	29	1555.000000
17	29	1226.000000
18	29	1182.000000
19	29	1235.000000
20	29	1306.000000
21	29	1197.000000
22	29	1230.000000
23	29	1218.000000
24	29	1498.000000
25	29	1173.000000
26	29	1211.000000
27	29	1197.000000
28	29	1238.000000
29	29	1321.000000
30	29	1296.000000
31	29	1357.000000
32	29	1789.000000
1	30	1637.000000
2	30	1378.000000
3	30	1263.000000
4	30	1541.000000
5	30	1535.000000
6	30	1201.000000
7	30	1202.000000
8	30	1330.000000
9	30	1219.000000
10	30	1232.000000
11	30	1239.000000
12	30	1249.000000
13	30	1208.000000
14	30	1218.000000
15	30	1244.000000
16	30	1543.000000
17	30	1230.000000
18	30	1235.000000
19	30	1219.000000
20	30	1335.000000
21	30	1170.000000
22	30	1207.000000
23	30	1186.000000
24	30	1491.000000
25	30	1174.000000
26	30	1193.000000
27	30	1176.000000
28	30	1232.000000
29	30	1302.000000
30	30	1280.000000
31	30	1327.000000
32	30	1784.000000
1	31	1916.000000
2	31	1454.000000
3	31	1346.000000
4	31	1306.000000
5	31	1322.000000
6	31	1524.000000
7	31	1504.000000
8	31	1540.000000
9	31	1242.000000
10	31	1251.000000
11	31	1210.000000
12	31	1208.000000
13	31	1543.000000
14	31	1231.000000
15	31	1234.000000
16	31	1252.000000
17	31	1367.000000
18	31	1194.000000
19	31	1228.000000
20	31	1215.000000
21	31	1492.000000
22	31	1175.000000
23	31	1203.000000
24	31	1187.000000
25	31	1186.000000
26	31	1196.000000
27	31	1192.000000
28	31	1224.000000
29	31	1536.000000
30	31	1377.000000
31	31	1415.000000
32	31	1568.000000
1	32	1900.000000
2	32	1419.000000
3	32	1348.000000
4	32	1276.000000
5	32	1294.000000
6	32	1525.000000
7	32	1528.000000
8	32	1537.000000
9	32	1244.000000
10	32	1233.000000
11	32	1184.000000
12	32	1183.000000
13	32	1497.000000
14	32	1210.000000
15	32	1212.000000
16	32	1246.000000
17	32	1345.000000
18	32	1222.000000
19	32	1207.000000
20	32	1188.000000
21	32	1484.000000
22	32	1205.000000
23	32	1192.000000
24	32	1206.000000
25	32	1182.000000
26	32	1202.000000
27	32	1178.000000
28	32	1215.000000
29	32	1535.000000
30	32	1372.000000
31	32	1399.000000
32	32	1559.000000
1	33	1630.000000
2	33	1381.000000
3	33	1247.000000
4	33	1502.000000
5	33	1506.000000
6	33	1196.000000
7	33	1170.000000
8	33	1306.000000
9	33	1218.000000
10	33	1218.000000
11	33	1202.000000
12	33	1193.000000
13	33	1184.000000
14	33	1201.000000
15	33	1200.000000
16	33	1530.000000
17	33	1219.000000
18	33	1216.000000
19	33	1207.000000
20	33	1313.000000
21	33	1186.000000
22	33	1185.000000
23	33	1191.000000
24	33	1473.000000
25	33	1173.000000
26	33	1211.000000
27	33	1173.000000
28	33	1227.000000
29	33	1312.000000
30	33	1304.000000
31	33	1341.000000
32	33	1740.000000
1	34	1625.000000
2	34	1334.000000
3	34	1255.000000
4	34	1510.000000
5	34	1506.000000
6	34	1213.000000
7	34	1178.000000
8	34	1335.000000
9	34	1196.000000
10	34	1216.000000
11	34	1222.000000
12	34	1200.000000
13	34	1182.000000
14	34	1202.000000
15	34	1210.000000
16	34	1522.000000
17	34	1174.000000
18	34	1178.000000
19	34	1194.000000
20	34	1301.000000
21	34	1189.000000
22	34	1157.000000
23	34	1174.000000
24	34	1477.000000
25	34	1179.000000
26	34	1147.000000
27	34	1162.000000
28	34	1204.000000
29	34	1303.000000
30	34	1284.000000
31	34	1298.000000
32	34	1739.000000
1	35	1889.000000
2	35	1416.000000
3	35	1338.000000
4	35	1323.000000
5	35	1314.000000
6	35	1514.000000
7	35	1533.000000
8	35	1572.000000
9	35	1206.000000
10	35	1188.000000
11	35	1210.000000
12	35	1197.000000
13	35	1574.000000
14	35	1226.000000
15	35	1237.000000
16	35	1259.000000
17	35	1328.000000
18	35	1182.000000
19	35	1162.000000
20	35	1194.000000
21	35	1473.000000
22	35	1179.000000
23	35	1176.000000
24	35	1187.000000
25	35	1175.000000
26	35	1169.000000
27	35	1153.000000
28	35	1180.000000
29	35	1509.000000
30	35	1343.000000
31	35	1380.000000
32	35	1506.000000
1	36	1877.000000
2	36	1348.000000
3	36	1329.000000
4	36	1282.000000
5	36	1299.000000
6	36	1463.000000
7	36	1536.000000
8	36	1553.000000
9	36	1229.000000
10	36	1201.000000
11	36	1210.000000
12	36	1184.000000
13	36	1553.000000
14	36	1222.000000
15	36	1216.000000
16	36	1157.000000
17	36	1292.000000
18	36	1200.000000
19	36	1186.000000
20	36	1166.000000
21	36	1469.000000
22	36	1143.000000
23	36	1154.000000
24	36	1164.000000
25	36	1154.000000
26	36	1195.000000
27	36	1155.000000
28	36	1184.000000
29	36	1517.000000
30	36	1358.000000
31	36	1414.000000
32	36	1476.000000
1	37	1624.000000
2	37	1292.000000
3	37	1220.000000
4	37	1452.000000
5	37	1443.000000
6	37	1191.000000
7	37	1216.000000
8	37	1343.000000
9	37	1239.000000
10	37	1242.000000
11	37	1226.000000
12	37	1239.000000
13	37	1209.000000
14	37	1215.000000
15	37	1193.000000
16	37	1491.000000
17	37	1155.000000
18	37	1187.000000
19	37	1170.000000
20	37	1257.000000
21	37	1158.000000
22	37	1163.000000
23	37	1151.000000
24	37	1426.000000
25	37	1143.000000
26	37	1190.000000
27	37	1179.000000
28	37	1194.000000
29	37	1304.000000
30	37	1286.000000
31	37	1298.000000
32	37	1714.000000
1	38	1599.000000
2	38	1285.000000
3	38	1202.000000
4	38	1450.000000
5	38	1433.000000
6	38	1162.000000
7	38	1209.000000
8	38	1325.000000
9	38	1230.000000
10	38	1188.000000
11	38	1234.000000
12	38	1208.000000
13	38	1207.000000
14	38	1154.000000
15	38	1173.000000
16	38	1507.000000
17	38	1148.000000
18	38	1162.000000
19	38	1180.000000
20	38	1240.000000
21	38	1154.000000
22	38	1125.000000
23	38	1135.000000
24	38	1421.000000
25	38	1136.000000
26	38	1167.000000
27	38	1159.000000
28	38	1186.000000
29	38	1294.000000
30	38	1240.000000
31	38	1249.000000
32	38	1688.000000
1	39	1896.000000
2	39	1358.000000
3	39	1290.000000
4	39	1292.000000
5	39	1229.000000
6	39	1458.000000
7	39	1500.000000
8	39	1526.000000
9	39	1281.000000
10	39	1224.000000
11	39	1183.000000
12	39	1142.000000
13	39	1464.000000
14	39	1173.000000
15	39	1161.000000
16	39	1206.000000
17	39	1323.000000
18	39	1183.000000
19	39	1185.000000
20	39	1180.000000
21	39	1436.000000
22	39	1166.000000
23	39	1131.000000
24	39	1153.000000
25	39	1140.000000
26	39	1152.000000
27	39	1171.000000
28	39	1167.000000
29	39	1460.000000
30	39	1312.000000
31	39	1300.000000
32	39	1455.000000
1	40	1872.000000
2	40	1375.000000
3	40	1295.000000
4	40	1261.000000
5	40	1235.000000
6	40	1438.000000
7	40	1496.000000
8	40	1517.000000
9	40	1211.000000
10	40	1183.000000
11	40	1141.000000
12	40	1105.000000
13	40	1410.000000
14	40	1235.000000
15	40	1175.000000
16	40	1209.000000
17	40	1304.000000
18	40	1164.000000
19	40	1175.000000
20	40	1152.000000
21	40	1439.000000
22	40	1138.000000
23	40	1143.000000
24	40	1140.000000
25	40	1136.000000
26	40	1118.000000
27	40	1142.000000
28	40	1135.000000
29	40	1455.000000
30	40	1279.000000
31	40	1298.000000
32	40	1428.000000
1	41	1586.000000
2	41	1318.000000
3	41	1199.000000
4	41	1458.000000
5	41	1437.000000
6	41	1157.000000
7	41	1171.000000
8	41	1335.000000
9	41	1179.000000
10	41	1170.000000
11	41	1100.000000
12	41	1120.000000
13	41	1134.000000
14	41	1139.000000
15	41	1123.000000
16	41	1460.000000
17	41	1171.000000
18	41	1191.000000
19	41	1200.000000
20	41	1251.000000
21	41	1142.000000
22	41	1155.000000
23	41	1124.000000
24	41	1377.000000
25	41	1134.000000
26	41	1154.000000
27	41	1133.000000
28	41	1162.000000
29	41	1249.000000
30	41	1193.000000
31	41	1183.000000
32	41	1679.000000
1	42	1607.000000
2	42	1306.000000
3	42	1230.000000
4	42	1456.000000
5	42	1458.000000
6	42	1168.000000
7	42	1217.000000
8	42	1303.000000
9	42	1186.000000
10	42	1128.000000
11	42	1109.000000
12	42	1111.000000
13	42	1114.000000
14	42	1115.000000
15	42	1191.000000
16	42	1462.000000
17	42	1183.000000
18	42	1176.000000
19	42	1165.000000
20	42	1215.000000
21	42	1152.000000
22	42	1131.000000
23	42	1131.000000
24	42	1394.000000
25	42	1139.000000
26	42	1130.000000
27	42	1148.000000
28	42	1139.000000
29	42	1211.000000
30	42	1140.000000
31	42	1160.000000
32	42	1638.000000
1	43	1908.000000
2	43	1387.000000
3	43	1319.000000
4	43	1277.000000
5	43	1277.000000
6	43	1451.000000
7	43	1467.000000
8	43	1505.000000
9	43	1198.000000
10	43	1165.000000
11	43	1086.000000
12	43	1066.000000
13	43	1356.000000
14	43	1140.000000
15	43	1221.000000
16	43	1190.000000
17	43	1289.000000
18	43	1182.000000
19	43	1148.000000
20	43	1154.000000
21	43	1438.000000
22	43	1140.000000
23	43	1141.000000
24	43	1131.000000
25	43	1122.000000
26	43	1135.000000
27	43	1117.000000
28	43	1114.000000
29	43	1323.000000
30	43	1249.000000
31	43	1246.000000
32	43	1389.000000
1	44	1885.000000
2	44	1382.000000
3	44	1330.000000
4	44	1305.000000
5	44	1286.000000
6	44	1439.000000
7	44	1450.000000
8	44	1489.000000
9	44	1220.000000
10	44	1182.000000
11	44	1144.000000
12	44	1092.000000
13	44	1431.000000
14	44	1133.000000
15	44	1241.000000
16	44	1194.000000
17	44	1277.000000
18	44	1195.000000
19	44	1153.000000
20	44	1155.000000
21	44	1448.000000
22	44	1141.000000
23	44	1135.000000
24	44	1103.000000
25	44	1113.000000
26	44	1081.000000
27	44	1116.000000
28	44	1075.000000
